model,seed,split,year,n,positives,prevalence,AP,Brier,ECE,ROC_AUC,top10_recall,top10_precision
HistGradientBoosting,17,test,2022,63,6,0.09523809523809523,0.8734126984126983,0.02880081395770812,0.05219319468881061,0.9883040935672514,1.0,0.8571428571428571
HistGradientBoosting,17,test,2023,70,10,0.14285714285714285,0.6896189839572192,0.09076393801711996,0.10706982951290597,0.9333333333333333,0.4,0.5714285714285714
HistGradientBoosting,17,test,2024,1679,39,0.023228111971411555,0.29014421099574383,0.021311384003237288,0.016675456614889433,0.9444340212632896,0.717948717948718,0.16666666666666666
HistGradientBoosting,17,test,2025,1882,29,0.015409139213602551,0.19413227284117116,0.016011919169817555,0.010549355986395923,0.9580363622829707,0.896551724137931,0.13756613756613756
HistGradientBoosting,17,test,2026,1656,1,0.0006038647342995169,0.2,0.001487768456661796,0.005638421620427913,0.9975830815709968,1.0,0.006024096385542169
HistGradientBoosting,17,spatial_test,2020,85,0,0.0,,0.00020758519299544573,0.007692583355705832,,,0.0
HistGradientBoosting,17,spatial_test,2021,288,16,0.05555555555555555,0.2631786575778361,0.05017016568782872,0.036857667863752136,0.7952665441176471,0.4375,0.2413793103448276
HistGradientBoosting,17,spatial_test,2022,26,2,0.07692307692307693,0.75,0.044114527155269576,0.08216943793550784,0.9583333333333333,0.5,0.3333333333333333
HistGradientBoosting,17,spatial_test,2023,35,4,0.11428571428571428,0.95,0.03913762704108253,0.06753375275782188,0.9919354838709677,0.75,0.75
HistGradientBoosting,17,spatial_test,2024,394,15,0.03807106598984772,0.3927041657231881,0.03313034579356726,0.03514694370617281,0.9597185576077397,0.8666666666666667,0.325
HistGradientBoosting,17,spatial_test,2025,378,7,0.018518518518518517,0.6457047935453251,0.011855161638878035,0.017653607898238423,0.9772814786291876,0.8571428571428571,0.15789473684210525
HistGradientBoosting,17,spatial_test,2026,262,0,0.0,,6.971633560099409e-05,0.002926794693039606,,,0.0
EcoTemporalNet,17,test,2020,366,43,0.11748633879781421,0.7415992349924592,0.061995822183902996,0.05626542455533414,0.9064727482180143,0.6046511627906976,0.7027027027027027
EcoTemporalNet,17,test,2021,1294,124,0.09582689335394126,0.4237229721400366,0.06814914918969459,0.026042415525837793,0.8487386269644334,0.5080645161290323,0.4846153846153846
EcoTemporalNet,17,test,2022,63,6,0.09523809523809523,0.8357142857142856,0.03103641477188967,0.06088684606708933,0.9824561403508771,0.8333333333333334,0.7142857142857143
EcoTemporalNet,17,test,2023,70,10,0.14285714285714285,0.47740259740259733,0.09289048517266463,0.0677070567859967,0.905,0.3,0.42857142857142855
EcoTemporalNet,17,test,2024,1679,39,0.023228111971411555,0.2853110894705202,0.0196849672773874,0.012776264389379838,0.9286429018136335,0.6923076923076923,0.16071428571428573
EcoTemporalNet,17,test,2025,1882,29,0.015409139213602551,0.21569848653007456,0.01567542694728667,0.00860823867895993,0.9216182518562629,0.8620689655172413,0.13227513227513227
EcoTemporalNet,17,test,2026,1656,1,0.0006038647342995169,0.14285714285714285,0.001120436815639057,0.004172186559295821,0.9963746223564954,1.0,0.006024096385542169
EcoTemporalNet,17,spatial_test,2020,85,0,0.0,,0.00019011372330380297,0.008220539227839547,,,0.0
EcoTemporalNet,17,spatial_test,2021,288,16,0.05555555555555555,0.23724328264492417,0.05064910574019541,0.04255108513630356,0.8423713235294118,0.375,0.20689655172413793
EcoTemporalNet,17,spatial_test,2022,26,2,0.07692307692307693,0.75,0.0450101170166581,0.04649779830797049,0.9583333333333333,0.5,0.3333333333333333
EcoTemporalNet,17,spatial_test,2023,35,4,0.11428571428571428,0.6791666666666667,0.04491947755831706,0.07369083125327205,0.967741935483871,0.75,0.75
EcoTemporalNet,17,spatial_test,2024,394,15,0.03807106598984772,0.3611428405550953,0.030783572082133125,0.03317744655416477,0.9639401934916447,0.9333333333333333,0.35
EcoTemporalNet,17,spatial_test,2025,378,7,0.018518518518518517,0.6876573617952928,0.010370436820712257,0.009554604625107507,0.9872930304197151,1.0,0.18421052631578946
