epoch,validation_log_loss
1,0.25516420141795165
2,0.23081754776334087
3,0.22400351915878433
4,0.22245809398822675
5,0.22164803385223522
6,0.21962861808495068
7,0.21826538889061484
8,0.2187961765529843
9,0.21557118689438
10,0.22172525861502865
11,0.21656851028248364
12,0.214427097448472
13,0.21421949034552656
14,0.2218902085391615
15,0.21855420158847494
16,0.2150607674210239
17,0.22327427561611426
