sample_id,site,origin_date,label_date,y,latitude,longitude,source,last_observed_event,target_value
china_hk_7d:CN_HongKong:1978-06-04,CN_HongKong,1978-06-04,1978-06-11,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-06-11,CN_HongKong,1978-06-11,1978-06-18,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-06-18,CN_HongKong,1978-06-18,1978-06-25,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-06-25,CN_HongKong,1978-06-25,1978-07-02,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-07-02,CN_HongKong,1978-07-02,1978-07-09,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-07-09,CN_HongKong,1978-07-09,1978-07-16,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-07-16,CN_HongKong,1978-07-16,1978-07-23,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-07-23,CN_HongKong,1978-07-23,1978-07-30,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-07-30,CN_HongKong,1978-07-30,1978-08-06,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-08-06,CN_HongKong,1978-08-06,1978-08-13,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-08-13,CN_HongKong,1978-08-13,1978-08-20,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-08-20,CN_HongKong,1978-08-20,1978-08-27,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-08-27,CN_HongKong,1978-08-27,1978-09-03,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-09-03,CN_HongKong,1978-09-03,1978-09-10,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-09-10,CN_HongKong,1978-09-10,1978-09-17,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-09-17,CN_HongKong,1978-09-17,1978-09-24,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-09-24,CN_HongKong,1978-09-24,1978-10-01,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-10-01,CN_HongKong,1978-10-01,1978-10-08,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:1978-10-08,CN_HongKong,1978-10-08,1978-10-15,0,22.35,114.2,AFCD_HongKong,0,0.0
