sample_id,site,origin_date,label_date,y,latitude,longitude,source,last_observed_event,target_value
china_hk_7d:CN_HongKong:2017-08-20,CN_HongKong,2017-08-20,2017-08-27,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-08-27,CN_HongKong,2017-08-27,2017-09-03,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-09-03,CN_HongKong,2017-09-03,2017-09-10,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-09-10,CN_HongKong,2017-09-10,2017-09-17,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-09-17,CN_HongKong,2017-09-17,2017-09-24,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-09-24,CN_HongKong,2017-09-24,2017-10-01,1,22.35,114.2,AFCD_HongKong,0,1.0
china_hk_7d:CN_HongKong:2017-10-01,CN_HongKong,2017-10-01,2017-10-08,0,22.35,114.2,AFCD_HongKong,1,0.0
china_hk_7d:CN_HongKong:2017-10-08,CN_HongKong,2017-10-08,2017-10-15,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-10-15,CN_HongKong,2017-10-15,2017-10-22,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-10-22,CN_HongKong,2017-10-22,2017-10-29,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-10-29,CN_HongKong,2017-10-29,2017-11-05,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-11-05,CN_HongKong,2017-11-05,2017-11-12,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-11-12,CN_HongKong,2017-11-12,2017-11-19,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-11-19,CN_HongKong,2017-11-19,2017-11-26,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-11-26,CN_HongKong,2017-11-26,2017-12-03,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-12-03,CN_HongKong,2017-12-03,2017-12-10,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-12-10,CN_HongKong,2017-12-10,2017-12-17,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-12-17,CN_HongKong,2017-12-17,2017-12-24,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-12-24,CN_HongKong,2017-12-24,2017-12-31,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2017-12-31,CN_HongKong,2017-12-31,2018-01-07,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2018-01-07,CN_HongKong,2018-01-07,2018-01-14,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2018-01-14,CN_HongKong,2018-01-14,2018-01-21,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2018-01-21,CN_HongKong,2018-01-21,2018-01-28,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2018-01-28,CN_HongKong,2018-01-28,2018-02-04,0,22.35,114.2,AFCD_HongKong,0,0.0
china_hk_7d:CN_HongKong:2018-02-04,CN_HongKong,2018-02-04,2018-02-11,1,22.35,114.2,AFCD_HongKong,0,1.0
china_hk_7d:CN_HongKong:2018-02-11,CN_HongKong,2018-02-11,2018-02-18,0,22.35,114.2,AFCD_HongKong,1,0.0
china_hk_7d:CN_HongKong:2018-02-18,CN_HongKong,2018-02-18,2018-02-25,0,22.35,114.2,AFCD_HongKong,0,0.0
