sample_id,site,origin_date,label_date,y,latitude,longitude,source,last_observed_event,target_value
habsos_14d:263:-819:2019-03-27,263:-819,2019-03-27,2019-04-10,0,26.360575,-81.86261999999999,NOAA_HABSOS,0,0.0
habsos_14d:264:-820:2019-03-27,264:-820,2019-03-27,2019-04-10,0,26.45398,-81.95776,NOAA_HABSOS,0,0.0
habsos_14d:264:-821:2019-03-27,264:-821,2019-03-27,2019-04-10,0,26.43733,-82.047775,NOAA_HABSOS,0,0.0
habsos_14d:265:-822:2019-03-27,265:-822,2019-03-27,2019-04-10,0,26.52636,-82.1945,NOAA_HABSOS,0,0.0
habsos_14d:268:-801:2019-03-27,268:-801,2019-03-27,2019-04-10,0,26.874456666666664,-80.05453333333332,NOAA_HABSOS,0,0.0
habsos_14d:269:-824:2019-03-27,269:-824,2019-03-27,2019-04-10,0,26.93953666666667,-82.36213,NOAA_HABSOS,0,0.0
habsos_14d:281:-807:2019-03-27,281:-807,2019-03-27,2019-04-10,0,28.19826,-80.6125,NOAA_HABSOS,0,0.0
habsos_14d:279:-829:2019-03-28,279:-829,2019-03-28,2019-04-11,0,27.9777,-82.8323,NOAA_HABSOS,0,0.0
habsos_14d:281:-807:2019-03-28,281:-807,2019-03-28,2019-04-11,0,28.13248,-80.62418,NOAA_HABSOS,0,0.0
habsos_14d:284:-807:2019-03-28,284:-807,2019-03-28,2019-04-11,0,28.4017,-80.66245,NOAA_HABSOS,0,0.0
habsos_14d:285:-808:2019-03-28,285:-808,2019-03-28,2019-04-11,0,28.52641,-80.7391,NOAA_HABSOS,0,0.0
habsos_14d:286:-808:2019-03-28,286:-808,2019-03-28,2019-04-11,0,28.62365,-80.79552,NOAA_HABSOS,0,0.0
habsos_14d:286:-809:2019-03-28,286:-809,2019-03-28,2019-04-11,0,28.61573,-80.80228,NOAA_HABSOS,0,0.0
habsos_14d:277:-827:2019-03-30,277:-827,2019-03-30,2019-04-15,0,27.70485,-82.674565,NOAA_HABSOS,0,0.0
habsos_14d:256:-815:2019-04-01,256:-815,2019-04-01,2019-04-16,0,25.627,-81.4488,NOAA_HABSOS,0,0.0
habsos_14d:259:-818:2019-04-01,259:-818,2019-04-01,2019-04-15,0,25.91165,-81.72805,NOAA_HABSOS,0,0.0
habsos_14d:261:-819:2019-04-01,261:-819,2019-04-01,2019-04-15,0,26.13163,-81.8063,NOAA_HABSOS,0,0.0
habsos_14d:262:-819:2019-04-01,262:-819,2019-04-01,2019-04-15,0,26.230525,-81.820335,NOAA_HABSOS,0,0.0
habsos_14d:263:-819:2019-04-01,263:-819,2019-04-01,2019-04-15,0,26.3536775,-81.848875,NOAA_HABSOS,0,0.0
habsos_14d:264:-819:2019-04-01,264:-819,2019-04-01,2019-04-15,0,26.4255675,-81.8661325,NOAA_HABSOS,0,0.0
habsos_14d:264:-820:2019-04-01,264:-820,2019-04-01,2019-04-16,0,26.4462,-81.9272,NOAA_HABSOS,0,0.0
habsos_14d:267:-822:2019-04-01,267:-822,2019-04-01,2019-04-15,0,26.7003,-82.1208,NOAA_HABSOS,0,0.0
habsos_14d:267:-823:2019-04-01,267:-823,2019-04-01,2019-04-15,0,26.763758000000003,-82.227248,NOAA_HABSOS,0,0.0
habsos_14d:268:-824:2019-04-01,268:-824,2019-04-01,2019-04-17,0,26.89867,-82.33933,NOAA_HABSOS,0,0.0
habsos_14d:269:-824:2019-04-01,269:-824,2019-04-01,2019-04-15,0,26.9398775,-82.35922,NOAA_HABSOS,0,0.0
habsos_14d:270:-825:2019-04-01,270:-825,2019-04-01,2019-04-15,0,27.057083999999996,-82.44169600000001,NOAA_HABSOS,0,0.0
habsos_14d:271:-825:2019-04-01,271:-825,2019-04-01,2019-04-15,0,27.112493333333333,-82.46697999999999,NOAA_HABSOS,0,0.0
habsos_14d:272:-826:2019-04-01,272:-826,2019-04-01,2019-04-15,0,27.260596666666668,-82.54586666666667,NOAA_HABSOS,0,0.0
habsos_14d:274:-827:2019-04-01,274:-827,2019-04-01,2019-04-15,0,27.470959999999998,-82.67008999999999,NOAA_HABSOS,0,0.0
